 Cycle Period  Scenario      SoldDA
   639      9         3        0.00
   639      9         4        0.00
   639      9         5        0.00
   639      9         6        0.00
   639      9         7        0.00
   639      9         8        0.00
   639      9         9        0.00
   639      9        10        0.00
   639      9        11        0.00
   639      9        12        0.00
   639      9        13        0.00
   639      9        14        0.00
   639      9        15        0.00
   639     10         1        0.00
   639     10         2        0.00
   639     10         3        0.00
   639     10         4        0.00
   639     10         5        0.00
   639     10         6        0.00
   639     10         7        0.00
   639     10         8        0.00
   639     10         9        0.00
   639     10        10        0.00
   639     10        11        0.00
   639     10        12        0.00
   639     10        13        0.00
   639     10        14        0.00
   639     10        15        0.00
   639     11         1        0.00
   639     11         2        0.00
   639     11         3        0.00
   639     11         4        0.00
   639     11         5        0.00
   639     11         6        0.00
   639     11         7        0.00
   639     11         8        0.00
   639     11         9        0.00
   639     11        10        0.00
   639     11        11        0.00
   639     11        12        0.00
   639     11        13        0.00
   639     11        14        0.00
   639     11        15        0.00
   642      1         1        0.00
   642      1         2        0.00
   642      1         3        0.00
   642      1         4        0.00
   642      1         5        0.00
   642      1         6        0.00
   642      1         7        0.00
   642      1         8        0.00
   642      1         9        0.00
   642      1        10        0.00
   642      1        11        0.00
   642      1        12        0.00
   642      1        13        0.00
   642      1        14        0.00
   642      1        15        0.00
   642      2         1        0.00
   642      2         2        0.00
   642      2         3        0.00
   642      2         4        0.00
   642      2         5        0.00
   642      2         6        0.00
   642      2         7        0.00
   642      2         8        0.00
   642      2         9        0.00
   642      2        10        0.00
   642      2        11        0.00
   642      2        12        0.00
   642      2        13        0.00
   642      2        14        0.00
   642      2        15        0.00
   642      3         1        0.00
   642      3         2        0.00
   642      3         3        0.00
   642      3         4        0.00
   642      3         5        0.00
   642      3         6        0.00
   642      3         7        0.00
   642      3         8        0.00
   642      3         9        0.00
   642      3        10        0.00
   642      3        11        0.00
   642      3        12        0.00
   642      3        13        0.00
   642      3        14        0.00
   642      3        15        0.00
   642      4         1        0.00
   642      4         2        0.00
   642      4         3        0.00
   642      4         4        0.00
   642      4         5        0.00
   642      4         6        0.00
   642      4         7        0.00
   642      4         8        0.00
   642      4         9        0.00
   642      4        10        0.00
   642      4        11        0.00
   642      4        12        0.00
   642      4        13        0.00
   642      4        14        0.00
   642      4        15        0.00
   642      5         1        0.00
   642      5         2        0.00
   642      5         3        0.00
   642      5         4        0.00
   642      5         5        0.00
   642      5         6        0.00
   642      5         7        0.00
   642      5         8        0.00
   642      5         9        0.00
   642      5        10        0.00
   642      5        11        0.00
   642      5        12        0.00
   642      5        13        0.00
   642      5        14        0.00
   642      5        15        0.00
   642      6         1        0.00
   642      6         2        0.00
   642      6         3        0.00
   642      6         4        0.00
   642      6         5        0.00
   642      6         6        0.00
   642      6         7        0.00
   642      6         8        0.00
   642      6         9        0.00
   642      6        10        0.00
   642      6        11        0.00
   642      6        12        0.00
   642      6        13        0.00
   642      6        14        0.00
   642      6        15        0.00
   642      7         1        0.00
   642      7         2        0.00
   642      7         3        0.00
   642      7         4        0.00
   642      7         5        0.00
   642      7         6        0.00
   642      7         7        0.00
   642      7         8        0.00
   642      7         9        0.00
   642      7        10        0.00
   642      7        11        0.00
   642      7        12        0.00
   642      7        13        0.00
   642      7        14        0.00
   642      7        15        0.00
   642      8         1        0.00
   642      8         2        0.00
   642      8         3        0.00
   642      8         4        0.00
   642      8         5        0.00
   642      8         6        0.00
   642      8         7        0.00
   642      8         8        0.00
   642      8         9        0.00
   642      8        10        0.00
   642      8        11        0.00
   642      8        12        0.00
   642      8        13        0.00
   642      8        14        0.00
   642      8        15        0.00
   642      9         1        0.00
   642      9         2        0.00
   642      9         3        0.00
   642      9         4        0.00
   642      9         5        0.00
   642      9         6        0.00
   642      9         7        0.00
   642      9         8        0.00
   642      9         9        0.00
   642      9        10        0.00
   642      9        11        0.00
   642      9        12        0.00
   642      9        13        0.00
   642      9        14        0.00
   642      9        15        0.00
   642     10         1       21.35
   642     10         2        7.42
   642     10         3       11.74
   642     10         4       13.24
   642     10         5       18.34
   642     10         6        8.02
   642     10         7        9.73
   642     10         8       18.20
   642     10         9       18.29
   642     10        10        7.85
   642     10        11        7.95
   642     10        12       21.41
   642     10        13       12.04
   642     10        14        7.81
   642     10        15       15.32
   642     11         1        0.00
   642     11         2       17.31
   642     11         3       24.79
   642     11         4       21.99
   642     11         5       26.20
   642     11         6       23.30
   642     11         7       24.41
   642     11         8       23.83
   642     11         9       20.33
   642     11        10       13.65
   642     11        11       10.78
   642     11        12       14.24
   642     11        13       25.89
   642     11        14       18.46
   642     11        15        6.45
   642     12         1       20.98
   642     12         2       17.81
   642     12         3       20.26
   642     12         4       17.82
   642     12         5        0.00
   642     12         6       17.94
   642     12         7       21.03
   642     12         8       20.95
   642     12         9       18.14
   642     12        10       21.24
   642     12        11       18.31
   642     12        12       20.46
   642     12        13       19.28
   642     12        14       20.05
   642     12        15       17.63
   645      1         1        0.00
   645      1         2        0.00
   645      1         3        0.00
   645      1         4        0.00
   645      1         5        0.00
   645      1         6        0.00
   645      1         7        0.00
   645      1         8        0.00
   645      1         9        0.00
   645      1        10        0.00
   645      1        11        0.00
   645      1        12        0.00
   645      1        13        0.00
   645      1        14        0.00
   645      1        15        0.00
   645      2         1        0.00
   645      2         2        0.00
   645      2         3        0.00
   645      2         4        0.00
   645      2         5        0.00
   645      2         6        0.00
   645      2         7        0.00
   645      2         8        0.00
   645      2         9        0.00
   645      2        10        0.00
   645      2        11        0.00
   645      2        12        0.00
   645      2        13        0.00
   645      2        14        0.00
   645      2        15        0.00
   645      3         1        0.00
   645      3         2        0.00
   645      3         3        0.00
   645      3         4        0.00
   645      3         5        0.00
   645      3         6        0.00
   645      3         7        0.00
   645      3         8        0.00
   645      3         9        0.00
   645      3        10        0.00
   645      3        11        0.00
   645      3        12        0.00
   645      3        13        0.00
   645      3        14        0.00
   645      3        15        0.00
   645      4         1        0.00
   645      4         2        0.00
   645      4         3        0.00
   645      4         4        0.00
   645      4         5        0.00
   645      4         6        0.00
   645      4         7        0.00
   645      4         8        0.00
   645      4         9        0.00
   645      4        10        0.00
   645      4        11        0.00
   645      4        12        0.00
   645      4        13        0.00
   645      4        14        0.00
   645      4        15        0.00
   645      5         1        0.00
   645      5         2        0.00
   645      5         3        0.00
   645      5         4        0.00
   645      5         5        0.00
   645      5         6        0.00
   645      5         7        0.00
   645      5         8        0.00
   645      5         9        0.00
   645      5        10        0.00
   645      5        11        0.00
   645      5        12        0.00
   645      5        13        0.00
   645      5        14        0.00
   645      5        15        0.00
   645      6         1        0.00
   645      6         2        0.00
   645      6         3        0.00
   645      6         4        0.00
   645      6         5        0.00
   645      6         6        0.00
   645      6         7        0.00
   645      6         8        0.00
   645      6         9        0.00
   645      6        10        0.00
   645      6        11        0.00
   645      6        12        0.00
   645      6        13        0.00
   645      6        14        0.00
   645      6        15        0.00
   645      7         1        0.00
   645      7         2        0.00
   645      7         3        0.00
   645      7         4        0.00
   645      7         5        0.00
   645      7         6        0.00
   645      7         7        0.00
   645      7         8        0.00
   645      7         9        0.00
   645      7        10        0.00
   645      7        11        0.00
   645      7        12        0.00
   645      7        13        0.00
   645      7        14        0.00
   645      7        15        0.00
   645      8         1        0.00
   645      8         2        0.00
   645      8         3        0.00
   645      8         4        0.00
   645      8         5        0.00
   645      8         6        0.00
   645      8         7        0.00
   645      8         8        0.00
   645      8         9        0.00
   645      8        10        0.00
   645      8        11        0.00
   645      8        12        0.00
   645      8        13        0.00
   645      8        14        0.00
   645      8        15        0.00
   645      9         1        0.00
   645      9         2        0.00
   645      9         3        0.00
   645      9         4        0.00
   645      9         5        0.00
   645      9         6        0.00
   645      9         7        0.00
   645      9         8        0.00
   645      9         9        0.00
   645      9        10        0.00
   645      9        11        0.00
   645      9        12        0.00
   645      9        13        0.00
   645      9        14        0.00
   645      9        15        0.00
   645     10         1        0.00
   645     10         2        0.00
   645     10         3        0.00
   645     10         4        0.00
   645     10         5        0.00
   645     10         6        0.00
   645     10         7        0.00
   645     10         8        0.00
   645     10         9        0.00
   645     10        10        0.00
   645     10        11        0.00
   645     10        12        0.00
   645     10        13        0.00
   645     10        14        0.00
   645     10        15        0.00
   645     11         1        0.00
   645     11         2        0.00
   645     11         3        0.00
   645     11         4        0.00
   645     11         5        0.00
   645     11         6        0.00
   645     11         7        0.00
   645     11         8        0.00
   645     11         9        0.00
   645     11        10        0.00
   645     11        11        0.00
   645     11        12        0.00
   645     11        13        0.00
   645     11        14        0.00
   645     11        15        0.00
   645     12         1        0.00
   645     12         2        0.00
   645     12         3        0.00
   645     12         4        0.00
   645     12         5        0.00
   645     12         6        0.00
   645     12         7        0.00
   645     12         8        0.00
   645     12         9        0.00
   645     12        10        0.00
   645     12        11        0.00
   645     12        12        0.00
   645     12        13        0.00
   645     12        14        0.00
   645     12        15        0.00
   648      1         1        0.00
   648      1         2        0.00
   648      1         3        0.00
   648      1         4        0.00
   648      1         5        0.00
   648      1         6        0.00
   648      1         7        0.00
   648      1         8        0.00
   648      1         9        0.00
   648      1        10        0.00
   648      1        11        0.00
   648      1        12        0.00
   648      1        13        0.00
   648      1        14        0.00
   648      1        15        0.00
   648      2         1        0.00
   648      2         2        0.00
   648      2         3        0.00
   648      2         4        0.00
   648      2         5        0.00
   648      2         6        0.00
   648      2         7        0.00
   648      2         8        0.00
   648      2         9        0.00
   648      2        10        0.00
   648      2        11        0.00
   648      2        12        0.00
   648      2        13        0.00
   648      2        14        0.00
   648      2        15        0.00
   648      3         1        0.00
   648      3         2        0.00
   648      3         3        0.00
   648      3         4        0.00
   648      3         5        0.00
   648      3         6        0.00
   648      3         7        0.00
   648      3         8        0.00
   648      3         9        0.00
   648      3        10        0.00
   648      3        11        0.00
   648      3        12        0.00
   648      3        13        0.00
   648      3        14        0.00
   648      3        15        0.00
   648      4         1        0.00
   648      4         2        0.00
   648      4         3        0.00
   648      4         4        0.00
   648      4         5        0.00
   648      4         6        0.00
   648      4         7        0.00
   648      4         8        0.00
   648      4         9        0.00
   648      4        10        0.00
   648      4        11        0.00
   648      4        12        0.00
   648      4        13        0.00
   648      4        14        0.00
   648      4        15        0.00
   648      5         1        0.00
   648      5         2        0.00
   648      5         3        0.00
   648      5         4        0.00
   648      5         5        0.00
   648      5         6        0.00
   648      5         7        0.00
   648      5         8        0.00
   648      5         9        0.00
   648      5        10        0.00
   648      5        11        0.00
   648      5        12        0.00
   648      5        13        0.00
   648      5        14        0.00
   648      5        15        0.00
   648      6         1        0.00
   648      6         2        0.00
   648      6         3        0.00
   648      6         4        0.00
   648      6         5        0.00
   648      6         6        0.00
   648      6         7        0.00
   648      6         8        0.00
   648      6         9        0.00
   648      6        10        0.00
   648      6        11        0.00
   648      6        12        0.00
   648      6        13        0.00
   648      6        14        0.00
   648      6        15        0.00
   648      7         1        0.00
   648      7         2        0.00
   648      7         3        0.00
   648      7         4        0.00
   648      7         5        0.00
   648      7         6        0.00
   648      7         7        0.00
   648      7         8        0.00
   648      7         9        0.00
   648      7        10        0.00
   648      7        11        0.00
   648      7        12        0.00
   648      7        13        0.00
   648      7        14        0.00
   648      7        15        0.00
   648      8         1        0.00
   648      8         2        0.00
   648      8         3        0.00
   648      8         4        0.00
   648      8         5        0.00
   648      8         6        0.00
   648      8         7        0.00
   648      8         8        0.00
   648      8         9        0.00
   648      8        10        0.00
   648      8        11        0.00
   648      8        12        0.00
   648      8        13        0.00
   648      8        14        0.00
   648      8        15        0.00
   648      9         1        0.00
   648      9         2        0.00
   648      9         3        0.00
   648      9         4        0.00
   648      9         5        0.00
   648      9         6        0.00
   648      9         7        0.00
   648      9         8        0.00
   648      9         9        0.00
   648      9        10        0.00
   648      9        11        0.00
   648      9        12        0.00
   648      9        13        0.00
   648      9        14        0.00
   648      9        15        0.00
   648     10         1        0.00
   648     10         2        0.00
   648     10         3        0.00
   648     10         4        0.00
   648     10         5        0.00
   648     10         6        0.00
   648     10         7        0.00
   648     10         8        0.00
   648     10         9        0.00
   648     10        10        0.00
   648     10        11        0.00
   648     10        12        0.00
   648     10        13        0.00
   648     10        14        0.00
   648     10        15        0.00
   648     11         1        0.00
   648     11         2        0.00
   648     11         3        0.00
   648     11         4        0.00
   648     11         5        0.00
   648     11         6        0.00
   648     11         7        0.00
   648     11         8        0.00
   648     11         9        0.00
   648     11        10        0.00
   648     11        11        0.00
   648     11        12        0.00
   648     11        13        0.00
   648     11        14        0.00
   648     11        15        0.00
   648     12         1        0.00
   648     12         2        0.00
   648     12         3        0.00
   648     12         4        0.00
   648     12         5        0.00
   648     12         6        0.00
   648     12         7        0.00
   648     12         8        0.00
   648     12         9        0.00
   648     12        10        0.00
   648     12        11        0.00
   648     12        12        0.00
   648     12        13        0.00
   648     12        14        0.00
   648     12        15        0.00
  1102      1         1        0.00
  1102      1         2        0.00
  1102      1         3        0.00
  1102      1         4        0.00
  1102      1         5        0.00
  1102      1         6        0.00
  1102      1         7        0.00
  1102      1         8        0.00
  1102      1         9        0.00
  1102      1        10        0.00
  1102      1        11        0.00
  1102      1        12        0.00
  1102      1        13        0.00
  1102      1        14        0.00
  1102      1        15        0.00
  1102      2         1        0.00
  1102      2         2        0.00
  1102      2         3        0.00
  1102      2         4        0.00
  1102      2         5        0.00
  1102      2         6        0.00
  1102      2         7        0.00
  1102      2         8        0.00
  1102      2         9        0.00
  1102      2        10        0.00
  1102      2        11        0.00
  1102      2        12        0.00
  1102      2        13        0.00
  1102      2        14        0.00
  1102      2        15        0.00
  1102      3         1        0.00
  1102      3         2        0.00
  1102      3         3        0.00
  1102      3         4        0.00
  1102      3         5        0.00
  1102      3         6        0.00
  1102      3         7        0.00
  1102      3         8        0.00
  1102      3         9        0.00
  1102      3        10        0.00
  1102      3        11        0.00
  1102      3        12        0.00
  1102      3        13        0.00
  1102      3        14        0.00
  1102      3        15        0.00
  1102      4         1        0.00
  1102      4         2        0.00
  1102      4         3        0.00
  1102      4         4        0.00
  1102      4         5        0.00
  1102      4         6        0.00
  1102      4         7        0.00
  1102      4         8        0.00
  1102      4         9        0.00
  1102      4        10        0.00
  1102      4        11        0.00
  1102      4        12        0.00
  1102      4        13        0.00
  1102      4        14        0.00
  1102      4        15        0.00
  1102      5         1        0.00
  1102      5         2        0.00
  1102      5         3        0.00
  1102      5         4        0.00
  1102      5         5        0.00
  1102      5         6        0.00
  1102      5         7        0.00
  1102      5         8        0.00
  1102      5         9        0.00
  1102      5        10        0.00
  1102      5        11        0.00
  1102      5        12        0.00
  1102      5        13        0.00
  1102      5        14        0.00
  1102      5        15        0.00
  1102      6         1        0.00
  1102      6         2        0.00
  1102      6         3        0.00
  1102      6         4        0.00
  1102      6         5        0.00
  1102      6         6        0.00
  1102      6         7        0.00
  1102      6         8        0.00
  1102      6         9        0.00
  1102      6        10        0.00
  1102      6        11        0.00
  1102      6        12        0.00
  1102      6        13        0.00
  1102      6        14        0.00
  1102      6        15        0.00
  1102      7         1        0.00
  1102      7         2        0.00
  1102      7         3        0.00
  1102      7         4        0.00
  1102      7         5        0.00
  1102      7         6        0.00
  1102      7         7        0.00
  1102      7         8        0.00
  1102      7         9        0.00
  1102      7        10        0.00
  1102      7        11        0.00
  1102      7        12        0.00
  1102      7        13        0.00
  1102      7        14        0.00
  1102      7        15        0.00
  1102      8         1        0.00
  1102      8         2        0.00
  1102      8         3        0.00
  1102      8         4        0.00
  1102      8         5        0.00
  1102      8         6        0.00
  1102      8         7        0.00
  1102      8         8        0.00
  1102      8         9        0.00
  1102      8        10        0.00
  1102      8        11        0.00
  1102      8        12        0.00
  1102      8        13        0.00
  1102      8        14        0.00
  1102      8        15        0.00
  1102      9         1        0.00
  1102      9         2        0.00
  1102      9         3        0.00
  1102      9         4        0.00
  1102      9         5        0.00
  1102      9         6        0.00
  1102      9         7        0.00
  1102      9         8        0.00
  1102      9         9        0.00
  1102      9        10        0.00
  1102      9        11        0.00
  1102      9        12        0.00
  1102      9        13        0.00
  1102      9        14        0.00
  1102      9        15        0.00
  1102     10         1        0.00
  1102     10         2        0.00
  1102     10         3        0.00
  1102     10         4        0.00
  1102     10         5        0.00
  1102     10         6        0.00
  1102     10         7        0.00
  1102     10         8        0.00
  1102     10         9        0.00
  1102     10        10        0.00
  1102     10        11        0.00
  1102     10        12        0.00
  1102     10        13        0.00
  1102     10        14        0.00
  1102     10        15        0.00
  1102     11         1        0.00
  1102     11         2        0.00
  1102     11         3        0.00
  1102     11         4        0.00
  1102     11         5        0.00
  1102     11         6        0.00
  1102     11         7        0.00
  1102     11         8        0.00
  1102     11         9        0.00
  1102     11        10        0.00
  1102     11        11        0.00
  1102     11        12        0.00
  1102     11        13        0.00
  1102     11        14        0.00
  1102     11        15        0.00
  1102     12         1        0.00
  1102     12         2        0.00
  1102     12         3        0.00
  1102     12         4        0.00
  1102     12         5        0.00
  1102     12         6        0.00
  1102     12         7        0.00
  1102     12         8        0.00
  1102     12         9        0.00
  1102     12        10        0.00
  1102     12        11        0.00
  1102     12        12        0.00
  1102     12        13        0.00
  1102     12        14        0.00
  1102     12        15        0.00
  1105      1         1        0.00
  1105      1         2        0.00
  1105      1         3        0.00
  1105      1         4        0.00
  1105      1         5        0.00
  1105      1         6        0.00
  1105      1         7        0.00
  1105      1         8        0.00
  1105      1         9        0.00
  1105      1        10        0.00
  1105      1        11        0.00
  1105      1        12        0.00
  1105      1        13        0.00
  1105      1        14        0.00
  1105      1        15        0.00
  1105      2         1        0.00
  1105      2         2        0.00
  1105      2         3        0.00
  1105      2         4        0.00
  1105      2         5        0.00
  1105      2         6        0.00
  1105      2         7        0.00
  1105      2         8        0.00
  1105      2         9        0.00
  1105      2        10        0.00
  1105      2        11        0.00
  1105      2        12        0.00
  1105      2        13        0.00
  1105      2        14        0.00
  1105      2        15        0.00
  1105      3         1        0.00
  1105      3         2        0.00
  1105      3         3        0.00
  1105      3         4        0.00
  1105      3         5        0.00
  1105      3         6        0.00
  1105      3         7        0.00
  1105      3         8        0.00
  1105      3         9        0.00
  1105      3        10        0.00
  1105      3        11        0.00
  1105      3        12        0.00
  1105      3        13        0.00
  1105      3        14        0.00
  1105      3        15        0.00
  1105      4         1        0.00
  1105      4         2        0.00
  1105      4         3        0.00
  1105      4         4        0.00
  1105      4         5        0.00
  1105      4         6        0.00
  1105      4         7        0.00
  1105      4         8        0.00
  1105      4         9        0.00
  1105      4        10        0.00
  1105      4        11        0.00
  1105      4        12        0.00
  1105      4        13        0.00
  1105      4        14        0.00
  1105      4        15        0.00
  1105      5         1        0.00
  1105      5         2        0.00
  1105      5         3        0.00
  1105      5         4        0.00
  1105      5         5        0.00
  1105      5         6        0.00
  1105      5         7        0.00
  1105      5         8        0.00
  1105      5         9        0.00
  1105      5        10        0.00
  1105      5        11        0.00
  1105      5        12        0.00
  1105      5        13        0.00
  1105      5        14        0.00
  1105      5        15        0.00
  1105      6         1        0.00
  1105      6         2        0.00
  1105      6         3        0.00
  1105      6         4        0.00
  1105      6         5        0.00
  1105      6         6        0.00
  1105      6         7        0.00
  1105      6         8        0.00
  1105      6         9        0.00
  1105      6        10        0.00
  1105      6        11        0.00
  1105      6        12        0.00
  1105      6        13        0.00
  1105      6        14        0.00
  1105      6        15        0.00
  1105      7         1        7.06
  1105      7         2        7.06
  1105      7         3        7.06
  1105      7         4        7.06
  1105      7         5        7.06
  1105      7         6        7.06
  1105      7         7        7.06
  1105      7         8        7.06
  1105      7         9        7.06
  1105      7        10        7.06
  1105      7        11        7.06
  1105      7        12        7.06
  1105      7        13        7.06
  1105      7        14        7.06
  1105      7        15        7.06
  1105      8         1        7.40
  1105      8         2        7.40
  1105      8         3        7.40
  1105      8         4        7.40
  1105      8         5        7.40
  1105      8         6        7.40
  1105      8         7        7.40
  1105      8         8        7.40
  1105      8         9        7.40
  1105      8        10        7.40
  1105      8        11        7.40
  1105      8        12        7.40
  1105      8        13        7.40
  1105      8        14        7.40
  1105      8        15        7.40
  1105      9         1        7.67
  1105      9         2        7.67
  1105      9         3        7.67
  1105      9         4        7.67
  1105      9         5        7.67
  1105      9         6        7.67
  1105      9         7        7.67
  1105      9         8        7.67
  1105      9         9        7.67
  1105      9        10        7.67
  1105      9        11        7.67
  1105      9        12        7.67
  1105      9        13        7.67
  1105      9        14        7.67
  1105      9        15        7.67
  1105     10         1       16.95
  1105     10         2       10.30
  1105     10         3        4.19
  1105     10         4       19.00
  1105     10         5        3.87
  1105     10         6       19.10
  1105     10         7        3.87
  1105     10         8       12.66
  1105     10         9        3.87
  1105     10        10       17.90
  1105     10        11       18.55
  1105     10        12        3.87
  1105     10        13       18.06
  1105     10        14        7.73
  1105     10        15        3.87
  1105     11         1       13.41
  1105     11         2       11.22
  1105     11         3       14.49
  1105     11         4        0.00
  1105     11         5        9.96
  1105     11         6       11.66
  1105     11         7       11.63
  1105     11         8       13.33
  1105     11         9       10.41
  1105     11        10       15.21
  1105     11        11       10.96
  1105     11        12       14.71
  1105     11        13       13.48
  1105     11        14        8.78
  1105     11        15       14.50
  1105     12         1        9.80
  1105     12         2        8.68
  1105     12         3       11.30
  1105     12         4        7.83
  1105     12         5        9.80
  1105     12         6       11.29
  1105     12         7       11.47
  1105     12         8       12.20
  1105     12         9        7.65
  1105     12        10        7.78
  1105     12        11       11.70
  1105     12        12       11.50
  1105     12        13       11.08
  1105     12        14       10.54
  1105     12        15       11.06
  1108      1         1        0.00
  1108      1         2        0.00
  1108      1         3        0.00
  1108      1         4        0.00
  1108      1         5        0.00
  1108      1         6        0.00
  1108      1         7        0.00
  1108      1         8        0.00
  1108      1         9        0.00
  1108      1        10        0.00
  1108      1        11        0.00
  1108      1        12        0.00
  1108      1        13        0.00
  1108      1        14        0.00
  1108      1        15        0.00
  1108      2         1        0.00
  1108      2         2        0.00
  1108      2         3        0.00
  1108      2         4        0.00
  1108      2         5        0.00
  1108      2         6        0.00
  1108      2         7        0.00
  1108      2         8        0.00
  1108      2         9        0.00
  1108      2        10        0.00
  1108      2        11        0.00
  1108      2        12        0.00
  1108      2        13        0.00
  1108      2        14        0.00
  1108      2        15        0.00
  1108      3         1        0.00
  1108      3         2        0.00
  1108      3         3        0.00
  1108      3         4        0.00
  1108      3         5        0.00
  1108      3         6        0.00
  1108      3         7        0.00
  1108      3         8        0.00
  1108      3         9        0.00
  1108      3        10        0.00
  1108      3        11        0.00
  1108      3        12        0.00
  1108      3        13        0.00
  1108      3        14        0.00
  1108      3        15        0.00
  1108      4         1        0.00
  1108      4         2        0.00
  1108      4         3        0.00
  1108      4         4        0.00
  1108      4         5        0.00
  1108      4         6        0.00
  1108      4         7        0.00
  1108      4         8        0.00
  1108      4         9        0.00
  1108      4        10        0.00
  1108      4        11        0.00
  1108      4        12        0.00
  1108      4        13        0.00
  1108      4        14        0.00
  1108      4        15        0.00
  1108      5         1        2.02
  1108      5         2        2.02
  1108      5         3        2.02
  1108      5         4        2.02
  1108      5         5        2.02
  1108      5         6        2.02
  1108      5         7        2.02
  1108      5         8        2.02
  1108      5         9        2.02
  1108      5        10        2.02
  1108      5        11        2.02
  1108      5        12        2.02
  1108      5        13        2.02
  1108      5        14        2.02
  1108      5        15        2.02
  1108      6         1        0.00
  1108      6         2        0.00
  1108      6         3        0.00
  1108      6         4        0.00
  1108      6         5        0.00
  1108      6         6        0.00
  1108      6         7        0.00
  1108      6         8        0.00
  1108      6         9        0.00
  1108      6        10        0.00
  1108      6        11        0.00
  1108      6        12        0.00
  1108      6        13        0.00
  1108      6        14        0.00
  1108      6        15        0.00
  1108      7         1        0.00
  1108      7         2        0.00
  1108      7         3        0.00
  1108      7         4        0.00
  1108      7         5        0.00
  1108      7         6        0.00
  1108      7         7        0.00
  1108      7         8        0.00
  1108      7         9        0.00
  1108      7        10        0.00
  1108      7        11        0.00
  1108      7        12        0.00
  1108      7        13        0.00
  1108      7        14        0.00
  1108      7        15        0.00
  1108      8         1        0.00
  1108      8         2        0.00
  1108      8         3        0.00
  1108      8         4        0.00
  1108      8         5        0.00
  1108      8         6        0.00
  1108      8         7        0.00
  1108      8         8        0.00
  1108      8         9        0.00
  1108      8        10        0.00
  1108      8        11        0.00
  1108      8        12        0.00
  1108      8        13        0.00
  1108      8        14        0.00
  1108      8        15        0.00
  1108      9         1       14.62
  1108      9         2       14.59
  1108      9         3       12.51
  1108      9         4       14.13
  1108      9         5       12.38
  1108      9         6       12.18
  1108      9         7       13.45
  1108      9         8       12.45
  1108      9         9       15.69
  1108      9        10       12.20
  1108      9        11       14.33
  1108      9        12       13.04
  1108      9        13       12.77
  1108      9        14       14.03
  1108      9        15       12.47
  1108     10         1       16.24
  1108     10         2       13.28
  1108     10         3       15.33
  1108     10         4       11.93
  1108     10         5       11.44
  1108     10         6       11.72
  1108     10         7       15.91
  1108     10         8        6.50
  1108     10         9       13.41
  1108     10        10       13.11
  1108     10        11       15.64
  1108     10        12       12.73
  1108     10        13       10.00
  1108     10        14        9.60
  1108     10        15       14.94
  1108     11         1        7.94
  1108     11         2        7.93
  1108     11         3        8.10
  1108     11         4       10.88
  1108     11         5       12.08
  1108     11         6       12.45
  1108     11         7        8.04
  1108     11         8       11.31
  1108     11         9        8.24
  1108     11        10       12.51
  1108     11        11        8.06
  1108     11        12       12.61
  1108     11        13       12.61
  1108     11        14       12.45
  1108     11        15        7.96
  1108     12         1        6.72
  1108     12         2        5.99
  1108     12         3        6.52
  1108     12         4        6.56
  1108     12         5        6.51
  1108     12         6        6.54
  1108     12         7        6.50
  1108     12         8        6.83
  1108     12         9        6.28
  1108     12        10        6.45
  1108     12        11        6.48
  1108     12        12        6.84
  1108     12        13        6.91
  1108     12        14        6.54
  1108     12        15        6.83
  1111      1         1        0.00
  1111      1         2        0.00
  1111      1         3        0.00
  1111      1         4        0.00
  1111      1         5        0.00
  1111      1         6        0.00
  1111      1         7        0.00
  1111      1         8        0.00
  1111      1         9        0.00
  1111      1        10        0.00
  1111      1        11        0.00
  1111      1        12        0.00
  1111      1        13        0.00
  1111      1        14        0.00
  1111      1        15        0.00
  1111      2         1        0.00
  1111      2         2        0.00
  1111      2         3        0.00
  1111      2         4        0.00
  1111      2         5        0.00
  1111      2         6        0.00
  1111      2         7        0.00
  1111      2         8        0.00
  1111      2         9        0.00
  1111      2        10        0.00
  1111      2        11        0.00
  1111      2        12        0.00
  1111      2        13        0.00
  1111      2        14        0.00
  1111      2        15        0.00
  1111      3         1        0.00
  1111      3         2        0.00
  1111      3         3        0.00
  1111      3         4        0.00
  1111      3         5        0.00
  1111      3         6        0.00
  1111      3         7        0.00
  1111      3         8        0.00
  1111      3         9        0.00
  1111      3        10        0.00
  1111      3        11        0.00
  1111      3        12        0.00
  1111      3        13        0.00
  1111      3        14        0.00
  1111      3        15        0.00
  1111      4         1        0.00
  1111      4         2        0.00
  1111      4         3        0.00
  1111      4         4        0.00
  1111      4         5        0.00
  1111      4         6        0.00
  1111      4         7        0.00
  1111      4         8        0.00
  1111      4         9        0.00
  1111      4        10        0.00
  1111      4        11        0.00
  1111      4        12        0.00
  1111      4        13        0.00
  1111      4        14        0.00
  1111      4        15        0.00
  1111      5         1        0.00
  1111      5         2        0.00
  1111      5         3        0.00
  1111      5         4        0.00
  1111      5         5        0.00
  1111      5         6        0.00
  1111      5         7        0.00
  1111      5         8        0.00
  1111      5         9        0.00
  1111      5        10        0.00
  1111      5        11        0.00
  1111      5        12        0.00
  1111      5        13        0.00
  1111      5        14        0.00
  1111      5        15        0.00
  1111      6         1        0.00
  1111      6         2        0.00
  1111      6         3        0.00
  1111      6         4        0.00
  1111      6         5        0.00
  1111      6         6        0.00
  1111      6         7        0.00
  1111      6         8        0.00
  1111      6         9        0.00
  1111      6        10        0.00
  1111      6        11        0.00
  1111      6        12        0.00
  1111      6        13        0.00
  1111      6        14        0.00
  1111      6        15        0.00
